orbital_period,transit_duration,transit_depth,planet_radius,planet_radiuJ,pl_masse,pl_massj,insolation,equilibrium_temp,pl_orbeccen,inclination,stellar_temp,stellar_radius,stellar_mass,st_met,stellar_logg,discoverymethod,disposition
2790,2.7888,0.1357,12.2,1.09,12.2,0.0383853,78,809,0.075,88.6971,5100,0.93,0.88,-0.01,4.4905,Transit,CANDIDATE
8.91058,2.88,0.0592,2.8,0.25,12.2,0.0383853,78,809,0.075,88.6971,5293,1.028,0.88,-0.01,4.4905,Transit,CANDIDATE
28.2692,4.2504,0.1357,3.35,0.299,12.2,0.0383853,78,809,0.075,88.6971,5631,1.29,0.88,-0.01,4.2,Transit,CANDIDATE
28.270642,4.3,0.0813,2.79,0.24890713,12.2,0.0383853,78,809,0.075,88.6971,5545,0.9,0.88,-0.01,4.4905,Transit,CANDIDATE
28.2671,4.224,0.0757,2.94,0.262,12.2,0.0383853,78,809,0.075,88.6971,5293,1.028,0.88,-0.01,4.4905,Transit,CANDIDATE
28.271761,2.7888,0.1357,2.7100633,0.24,12.2,0.0383853,78,809,0.075,89.30475,5548,0.933556,0.88,0.13,4.42,Transit,CANDIDATE
28.2717,4.104,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.075,89.3,5564,1.02594,0.98,-0.01,4.40705,Transit,CANDIDATE
4.73172,1.2,0.0245,1.7,0.15,12.2,0.0383853,78,809,0.075,88.6971,5293,1.028,0.88,-0.01,4.4905,Transit,CANDIDATE
0.782022,1.416,0.0267,1.58,0.141,12.2,0.0383853,78,809,0.075,88.6971,5293,0.94,0.88,-0.01,4.4905,Transit,CANDIDATE
0.78214992,1.31,0.0226,1.29,0.11508609,12.2,0.0383853,78,809,0.075,88.6971,5144,0.79,0.88,-0.01,4.4905,Transit,CANDIDATE
15.4769,3.528,0.173,2.89,0.258,12.2,0.0383853,78,809,0.075,88.6971,5293,0.66,0.88,-0.01,4.4905,Transit,CANDIDATE
6.4498648,1.63,0.0814,2.63,0.23463288,12.2,0.0383853,78,809,0.075,88.6971,5395,0.85,0.88,-0.01,4.4905,Transit,CANDIDATE
6.45027,1.632,0.0606,2.29,0.204,12.2,0.0383853,78,809,0.075,88.6971,5293,0.894,0.88,-0.01,4.4905,Transit,CANDIDATE
1.19478,7.104,0.1357,1.65,0.147,12.2,0.0383853,78,809,0.075,88.6971,3671,0.235,0.88,-0.01,5.053,Transit,FALSE POSITIVE
6.738783,2.7888,0.1357,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4786,0.7,0.88,-0.16,4.4905,Transit,FALSE POSITIVE
1.5771832,3.96,2.49,33.4,2.97974842,12.2,0.0383853,78,809,0.075,88.6971,8210,1.94,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
1.57753,0,0.1357,26,2.3,12.2,0.0383853,78,809,0.075,88.6971,7747,1.93,0.88,-0.01,4.08,Transit,FALSE POSITIVE
3.262038,2.2536,2.4289,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,10318,5.27397,0.88,-0.01,4.4905,Transit,CANDIDATE
4.4654,7.488,1.59,45,4,12.2,0.0383853,78,809,0.075,88.6971,5293,2.3,0.88,-0.01,4.4905,Transit,CANDIDATE
21.140574,4.63,5.01,31.5,2.81024177,12.2,0.0383853,78,809,0.075,88.6971,6205,1.29,0.88,-0.01,4.4905,Transit,CANDIDATE
5.74372,4.2048,0.7985,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
3.2923818,1.76,0.924,19.6,1.74859488,12.2,0.0383853,78,809,0.075,88.6971,7824,1.87,0.88,-0.01,4.4905,Transit,CANDIDATE
6.90487,3.5088,0.1357,53,4.7,12.2,0.0383853,78,809,0.075,88.6971,6599,1.45,0.88,-0.01,4.241,Transit,CANDIDATE
6.905053,3.8736,2.5067,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
6.9055211,3.65,2.65,33.6,2.99759122,12.2,0.0383853,78,809,0.075,88.6971,6722,1.89,0.88,-0.01,4.4905,Transit,CANDIDATE
1.696374,3.7296,3.779,35.3,3.15,12.2,0.0383853,78,809,0.075,88.6971,5293,1.793,0.88,-0.01,4.4905,Transit,CANDIDATE
3.046136,2.52,3.778,76,6.8,12.2,0.0383853,78,809,0.075,88.6971,5293,1.698,0.88,-0.01,4.4905,Transit,CANDIDATE
3.0459383,2.21,3.82,19,1.69506646,12.2,0.0383853,78,809,0.075,88.6971,5529,0.89,0.88,-0.01,4.4905,Transit,CANDIDATE
3.04622,2.5488,0.1357,29,2.6,12.2,0.0383853,78,809,0.075,88.6971,5529,0.89,0.88,-0.01,4.5,Transit,CANDIDATE
3.23792,1.4448,0.0431,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4500,0.639668,0.707,-0.01,4.67558,Transit,CANDIDATE
3.238542,1.27,0.0499,1.67,0.14898742,12.2,0.0383853,78,809,0.075,88.6971,4446,0.69,0.88,-0.01,4.4905,Transit,CANDIDATE
3.2367,1.2192,0.1357,1.58,0.141,12.2,0.0383853,78,809,0.075,88.6971,4863,0.74,0.88,-0.01,4.597,Transit,CANDIDATE
6.2719092,5.32,9.29,60,5.35284147,12.2,0.0383853,78,809,0.075,88.6971,7254,1.81,0.88,-0.01,4.4905,Transit,CANDIDATE
23.7782,5.0712,0.1357,98,8.7,12.2,0.0383853,78,809,0.075,88.6971,7498,2.09,0.88,-0.01,4.03,Transit,FALSE POSITIVE
1.42636,2.328,0.03016,6.66,0.594,12.2,0.0383853,78,809,0.075,88.6971,5293,4.28,0.88,-0.01,4.4905,Transit,CANDIDATE
3.979287,4.82,3.5,37.5,3.34552592,12.2,0.0383853,78,809,0.075,88.6971,7430,1.84,0.88,-0.01,4.4905,Transit,CANDIDATE
2.1417519,6.93,24.8,86.2,7.69024891,12.2,0.0383853,78,809,0.075,88.6971,6492,1.59,0.88,-0.01,4.4905,Transit,CANDIDATE
2.86136,2.16,0.1169,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3697,0.50129,0.499329,-0.01,4.73628,Transit,CANDIDATE
3.10622,2.712,0.195,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3636,0.501135,0.499177,-0.01,4.73641,Transit,CANDIDATE
1.814553,3.4368,1.289,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4618,10.0566,0.88,-0.01,4.4905,Transit,CANDIDATE
17.1541,8.472,1.948,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4930,16.1325,0.88,-0.01,4.4905,Transit,CANDIDATE
12.1507,3.84,0.029,1.48,0.132,12.2,0.0383853,78,809,0.075,88.6971,5293,0.83,0.88,-0.01,4.4905,Transit,CANDIDATE
2.4343734,7.44,38.7,61.4,5.4777411,12.2,0.0383853,78,809,0.075,88.6971,5568,0.9,0.88,-0.01,4.4905,Transit,CANDIDATE
1.8490876,3.12,2.74,17.3,1.54340262,12.2,0.0383853,78,809,0.075,88.6971,5693,0.96,0.88,-0.01,4.4905,Transit,CANDIDATE
2.620724,2.46,0.889,11.7,1.04380409,12.2,0.0383853,78,809,0.075,88.6971,6013,1.14,0.88,-0.01,4.4905,Transit,CANDIDATE
2.620799,2.6184,0.941,37,3.3,12.2,0.0383853,78,809,0.075,88.6971,5293,1.725,0.88,-0.01,4.4905,Transit,CANDIDATE
2.62077,2.112,0.1357,58,5.2,12.2,0.0383853,78,809,0.075,88.6971,6302,1.4,0.88,-0.01,4.23,Transit,CANDIDATE
1.314437,2.7888,0.1357,3.09990986,0.28,12.2,0.0383853,78,809,0.075,84.96549,6009,1.472064,0.88,-0.12,4.09,Transit,CANDIDATE
1.3144014,1.69,0.0426,2.78,0.24801499,12.2,0.0383853,78,809,0.075,88.6971,6137,1.23,0.88,-0.01,4.4905,Transit,CANDIDATE
4.8045244,2.33,0.0678,3.62,0.32295477,12.2,0.0383853,78,809,0.075,88.6971,6187,1.28,0.88,-0.01,4.4905,Transit,CANDIDATE
6.14818,3.8856,0.1513,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6591.31,2.29043,0.88,-0.039,4.4905,Transit,CANDIDATE
1.49761,2.712,0.02228,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
6.479656,2.7888,0.1357,3.33165021,0.3,12.2,0.0383853,78,809,0.075,88.1327,5586,0.921539,0.88,0.15,4.5,Transit,CANDIDATE
6.48167,2.808,0.1249,3.46,0.309,12.2,0.0383853,78,809,0.075,88.6971,5293,0.922,0.88,-0.01,4.4905,Transit,CANDIDATE
6.4804111,2.94,0.121,3.39,0.30243554,12.2,0.0383853,78,809,0.075,88.6971,5537,0.89,0.88,-0.01,4.4905,Transit,CANDIDATE
2.8445331,5.69,26.5,65.3,5.8256758,12.2,0.0383853,78,809,0.075,88.6971,6045,1.16,0.88,-0.01,4.4905,Transit,CANDIDATE
0.6687,2.16,0.01196,2.22,0.198,12.2,0.0383853,78,809,0.075,88.6971,5293,1.942,0.88,-0.01,4.4905,Transit,CANDIDATE
13.3461,2.6568,0.5465,42,3.7,12.2,0.0383853,78,809,0.075,88.6971,5293,2.575,0.88,-0.01,4.4905,Transit,CANDIDATE
4.13737,2.2368,1.049,24.5,2.19,12.2,0.0383853,78,809,0.075,88.6971,5293,1.03,0.88,-0.01,4.4905,Transit,CANDIDATE
4.1376047,1.75,0.911,7.33,0.6539388,12.2,0.0383853,78,809,0.075,88.6971,4581,0.7,0.88,-0.01,4.4905,Transit,CANDIDATE
2.469851,2.6592,0.1234,6.6,0.59,12.2,0.0383853,78,809,0.075,88.6971,5293,1.479,0.88,-0.01,4.4905,Transit,CANDIDATE
0.690458,5.8896,0.6655,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6912.12,1.50882,0.88,0.086,4.4905,Transit,CANDIDATE
0.689647,2.7888,0.1357,6.58,0.587,12.2,0.0383853,78,809,0.075,78,6481,1.08,0.88,0,4,Transit,CANDIDATE
4.1687922,6.61,1.69,16.1,1.43634579,12.2,0.0383853,78,809,0.075,88.6971,6005,1.14,0.88,-0.01,4.4905,Transit,CANDIDATE
21.17051,5.004,1.5771,81,7.2,12.2,0.0383853,78,809,0.075,88.6971,5293,2.536,0.88,-0.01,4.4905,Transit,CANDIDATE
5.319375537,6.6913995,0.6537084,19.66846395,1.75470584,12.2,0.0383853,1968.9003,1698.93,0.075,88.6971,6350,2.36934,0.88,-0.01,3.78918,Transit,CANDIDATE
5.319075,6.756,0.7124,20,2,12.2,0.0383853,78,809,0.075,88.6971,5293,2.28,0.88,-0.01,4.4905,Transit,CANDIDATE
12.86772,3.08088,0.1357,71,6.3,12.2,0.0383853,78,809,0.075,88.6971,6861,1.79,0.88,-0.01,4.11,Transit,FALSE POSITIVE
12.866412,3.12,3.1311,61,5.4,12.2,0.0383853,78,809,0.075,88.6971,5293,1.642,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
12.866539,3.02,3.01,22.3,1.98947275,12.2,0.0383853,78,809,0.075,88.6971,6066,1.18,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
1.8461222,2.99,0.965,19.5,1.73967348,12.2,0.0383853,78,809,0.075,88.6971,7536,1.82,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
1.84617,3,0.1357,2.14,0.191,12.2,0.0383853,78,809,0.075,88.6971,3252,0.21,0.88,-0.01,5.08,Transit,FALSE POSITIVE
6.6223,1.224,0.348,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5000,5.54598,0.88,-0.01,4.4905,Transit,CANDIDATE
0.5217136,4.0152,1.4286,452,40.3,12.2,0.0383853,78,809,0.075,88.6971,5293,11.27,0.88,-0.01,4.4905,Transit,CANDIDATE
11.975818,6.84,7.83,8.43,0.75207423,12.2,0.0383853,78,809,0.075,88.6971,3320,0.28,0.88,-0.01,4.4905,Transit,CANDIDATE
11.97495,6.786,0.1357,256,22.8,12.2,0.0383853,78,809,0.075,88.6971,5200,3.4,0.88,-0.01,3.32,Transit,CANDIDATE
5.9895,1.848,0.0354,2.04,0.182,12.2,0.0383853,78,809,0.075,88.6971,5293,1.03,0.88,-0.01,4.4905,Transit,CANDIDATE
28.707623,3.61,3.57,21.2,1.89133732,12.2,0.0383853,78,809,0.075,88.6971,5838,1.03,0.88,-0.01,4.4905,Transit,CANDIDATE
15.4715,3.6288,0.1357,9.2,0.82,12.2,0.0383853,78,809,0.075,88.6971,5791,1.89,0.88,-0.01,4.005,Transit,CANDIDATE
15.465691,3.08,0.249,4.13,0.36845392,12.2,0.0383853,78,809,0.075,88.6971,4989,0.76,0.88,-0.01,4.4905,Transit,CANDIDATE
15.466674,2.7888,0.1357,16.12109089,1.44,12.2,0.0383853,78,809,0.075,85.47505,5807,1.231429,0.88,0.45,4.25,Transit,CANDIDATE
1.4556637,2.512,2.958,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6520,1.84406,1.341,-0.01,4.03395,Transit,CANDIDATE
1.45556515,2.5488,2.7008,71,6.3,12.2,0.0383853,78,809,0.075,88.6971,5293,2.043,0.88,-0.01,4.4905,Transit,CANDIDATE
3.3262396,5.81,0.101,1.16,0.10348827,12.2,0.0383853,78,809,0.075,88.6971,3404,0.33,0.88,-0.01,4.4905,Transit,CANDIDATE
3.32592848,4.655,0.091,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4017,60.6949,0.88,-0.01,4.4905,Transit,CANDIDATE
3.3255,7.104,0.1179,1080,96.4,12.2,0.0383853,78,809,0.075,88.6971,5293,85,0.88,-0.01,4.4905,Transit,CANDIDATE
13.1426,5.712,0.529,200,20,12.2,0.0383853,78,809,0.075,88.6971,5293,13.9,0.88,-0.01,4.4905,Transit,CANDIDATE
4.474513,2.7888,0.1357,8.16881084,0.73,12.2,0.0383853,78,809,0.075,87.80397,6081,2.221057,0.88,0.46,3.88,Transit,CANDIDATE
4.4743465,2,0.12,3.06,0.27299491,12.2,0.0383853,78,809,0.075,88.6971,5248,0.81,0.88,-0.01,4.4905,Transit,CANDIDATE
4.47471,3.0336,0.173,22,2,12.2,0.0383853,78,809,0.075,88.6971,5293,2.486,0.88,-0.01,4.4905,Transit,CANDIDATE
2.1989041,6.83,32.4,46.6,4.15737354,12.2,0.0383853,78,809,0.075,88.6971,4938,0.75,0.88,-0.01,4.4905,Transit,CANDIDATE
4.1657292,2.47,0.227,1.86,0.16593809,12.2,0.0383853,78,809,0.075,88.6971,3442,0.36,0.88,-0.01,4.4905,Transit,CANDIDATE
0.6308,2.7888,5.52,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
0.2358684,0.7416,0.0754,6.1,0.54,12.2,0.0383853,78,809,0.075,88.6971,5293,1.792,0.88,-0.01,4.4905,Transit,CANDIDATE
12.99109,1.656,0.602,43,3.8,12.2,0.0383853,78,809,0.075,88.6971,5293,4.5,0.88,-0.01,4.4905,Transit,CANDIDATE
1.7359447,2.82,0.043,1.89,0.16861451,12.2,0.0383853,78,809,0.075,88.6971,5354,0.84,0.88,-0.01,4.4905,Transit,CANDIDATE
1.8389349,1.43,0.0177,0.837,0.07467214,12.2,0.0383853,78,809,0.075,88.6971,3930,0.58,0.88,-0.01,4.4905,Transit,CANDIDATE
1.83916,1.5072,0.01515,0.62,0.055,12.2,0.0383853,78,809,0.075,88.6971,5293,0.48,0.88,-0.01,4.4905,Transit,CANDIDATE
2.032664,1.4088,0.1159,1.92,0.171,12.2,0.0383853,78,809,0.075,88.6971,5293,0.535,0.88,-0.01,4.4905,Transit,CANDIDATE
6.11706,2.064,0.0976,1.76,0.157,12.2,0.0383853,78,809,0.075,88.6971,5293,0.535,0.88,-0.01,4.4905,Transit,CANDIDATE
1.859017,3.21408,0.1357,64,5.7,12.2,0.0383853,78,809,0.075,88.6971,6842,2.03,0.88,-0.01,4.01,Transit,CANDIDATE
1.85872487,3.213,4.143,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6015,2.01889,1.11,-0.01,3.87316,Transit,CANDIDATE
1.8590179,3.36,4.44,30.5,2.72102775,12.2,0.0383853,78,809,0.075,88.6971,6244,1.33,0.88,-0.01,4.4905,Transit,CANDIDATE
540,2.7888,0.1357,5.7,0.51,12.2,0.0383853,78,809,0.075,88.6971,5200,0.94,0.88,-0.01,4.4905,Transit,CANDIDATE
6.738783,13.02,0.3511,12.81,1.143,12.2,0.0383853,78,809,0.075,88.6971,5293,1.947,0.88,-0.01,4.4905,Transit,CANDIDATE
1.4408,2.7888,1.64,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4154,1.58859,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
0.841202,0,0.1357,82,7.3,12.2,0.0383853,78,809,0.075,88.6971,6237,2.31,0.88,-0.01,3.85,Transit,FALSE POSITIVE
0.8411257,2.92,0.015,0.884,0.0788652,12.2,0.0383853,78,809,0.075,88.6971,4289,0.66,0.88,-0.01,4.4905,Transit,CANDIDATE
0.17566,2.7888,0.1357,3.11,0.277,12.2,0.0383853,78,809,0.075,76.6,6620,1.15,0.88,0.09,4.19,Transit,CANDIDATE
29.33873041,5.083,1.277,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3171,0.528528,0.525532,-0.01,4.71253,Transit,CANDIDATE
22.7984,2.1288,0.1357,9,0.8,12.2,0.0383853,78,809,0.075,88.6971,6195,1.37,0.88,-0.01,4.18,Transit,FALSE POSITIVE
1.68027,2.616,0.0262,2.9,0.26,12.2,0.0383853,78,809,0.075,88.6971,5293,1.275,0.88,-0.01,4.4905,Transit,CANDIDATE
2.54427583,2.146,0.012,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,8188,3.23826,2.003,-0.01,3.71913,Transit,CANDIDATE
0.7099504,2.172,1.6512,80,7,12.2,0.0383853,78,809,0.075,88.6971,5293,2.065,0.88,-0.01,4.4905,Transit,CANDIDATE
1.8204,2.7888,0.5,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3112,0.5139,0.511624,-0.01,4.72526,Transit,FALSE POSITIVE
2.809,2.7888,4.73,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,2901,0.474383,0.472176,-0.01,4.75991,Transit,FALSE POSITIVE
1.404411,2.28504,0.1357,99,8.8,12.2,0.0383853,78,809,0.075,88.6971,6933,2.02,0.88,-0.01,4.02,Transit,FALSE POSITIVE
1.4044283,2.45,7.26,3.66,0.32652333,12.2,0.0383853,78,809,0.075,88.6971,2721,0.12,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
3.400858,2.28,0.3404,14.1,1.26,12.2,0.0383853,78,809,0.075,88.6971,5293,0.983,0.88,-0.01,4.4905,Transit,CANDIDATE
3.4007758,2.29,0.331,5.57,0.49692212,12.2,0.0383853,78,809,0.075,88.6971,5520,0.89,0.88,-0.01,4.4905,Transit,CANDIDATE
6.738783,6.5448,0.3145,7.51,0.67,12.2,0.0383853,78,809,0.075,88.6971,5293,1.249,0.88,-0.01,4.4905,Transit,CANDIDATE
6.738783,14.664,0.5701,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3095,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
8.2781,2.7888,0.26,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6520,0.8640925,0.88,-0.0664,4.4905,Transit,FALSE POSITIVE
8.2758,2.6088,0.1357,10.2,0.91,12.2,0.0383853,78,809,0.075,88.6971,5926,1.6,0.88,-0.01,4.16,Transit,FALSE POSITIVE
8.2766395,2.44,0.371,0.724,0.06459095,12.2,0.0383853,78,809,0.075,88.6971,2586,0.11,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
0.6199,2.7888,2.52,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,2978,0.596423,0.585161,-0.01,4.65423,Transit,FALSE POSITIVE
28.46762,7.62,3.1445,37,3.3,12.2,0.0383853,78,809,0.075,88.6971,5293,1.97,0.88,-0.01,4.4905,Transit,CANDIDATE
28.465633,7.63,3.09,18.4,1.64153805,12.2,0.0383853,78,809,0.075,88.6971,5700,0.96,0.88,-0.01,4.4905,Transit,CANDIDATE
4.5417,2.7888,7.19,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,2897,0.641751,0.620907,-0.01,4.61636,Transit,FALSE POSITIVE
83830,2.7888,0.1357,12,1.07,12.2,0.0383853,78,809,0.075,88.6971,4000,0.74,0.88,-0.01,4.4905,Transit,CANDIDATE
8.79689,6.96,0.0527,4.85,0.433,12.2,0.0383853,78,809,0.075,88.6971,5293,2.047,0.88,-0.01,4.4905,Transit,CANDIDATE
1.153886,2.7696,0.1357,99,8.8,12.2,0.0383853,78,809,0.075,88.6971,6841,1.8,0.88,-0.01,4.09,Transit,CANDIDATE
1.6398934,4.06,14.6,33,2.94406281,12.2,0.0383853,78,809,0.075,88.6971,5175,0.79,0.88,-0.01,4.4905,Transit,CANDIDATE
1.486243,3.19488,0.1357,58,5.2,12.2,0.0383853,78,809,0.075,88.6971,5991,1.87,0.88,-0.01,3.984,Transit,FALSE POSITIVE
23.210585,2.05,0.419,5.7,0.50851994,12.2,0.0383853,78,809,0.075,88.6971,5244,0.81,0.88,-0.01,4.4905,Transit,CANDIDATE
23.21037,2.4408,0.4533,15.3,1.36,12.2,0.0383853,78,809,0.075,88.6971,5293,1.207,0.88,-0.01,4.4905,Transit,CANDIDATE
1.330023,1.7352,0.2836,44,3.9,12.2,0.0383853,78,809,0.075,88.6971,5293,2.4,0.88,-0.01,4.4905,Transit,CANDIDATE
50.73641,5.0328,0.3938,10.31,0.9198,12.2,0.0383853,78,809,0.075,88.6971,5293,1.349,0.88,-0.01,4.4905,Transit,CANDIDATE
1.124,2.7888,0.62,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3074,0.50547,0.503436,-0.01,4.73262,Transit,FALSE POSITIVE
0.7474,2.7888,0.17,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
46.1373,6.936,0.1137,2.6,0.23,12.2,0.0383853,78,809,0.075,88.6971,5293,0.723,0.88,-0.01,4.4905,Transit,CANDIDATE
1.957,2.7888,0.01,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3913,45.3731,0.88,-0.01,4.4905,Transit,CANDIDATE
22.6398,3.744,0.02,1.27,0.113,12.2,0.0383853,78,809,0.075,88.6971,5293,0.862,0.88,-0.01,4.4905,Transit,CANDIDATE
24.193613,7.54,10.6,30.7,2.73887055,12.2,0.0383853,78,809,0.075,88.6971,5457,0.87,0.88,-0.01,4.4905,Transit,CANDIDATE
2.784496,0.4656,0.585,2.09,0.186,12.2,0.0383853,78,809,0.075,88.6971,5293,0.256,0.88,-0.01,4.4905,Transit,CANDIDATE
0.64292573,5.977,2.46,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,2914,0.362033,0.348098,-0.01,4.86227,Transit,CANDIDATE
1.4562,2.7888,1.65,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
2.8742,2.7888,0.73,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3648,1.41662,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
10.2236,10.3992,0.1357,132,11.8,12.2,0.0383853,78,809,0.075,88.6971,6960,2.04,0.88,-0.01,4.05,Transit,CANDIDATE
1.6281,2.7888,1.49,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5691,2.74444,1.013,-0.01,3.56677,Transit,FALSE POSITIVE
2.7518,1.248,0.00992,0.669,0.0597,12.2,0.0383853,78,809,0.075,88.6971,5293,0.647,0.88,-0.01,4.4905,Transit,CANDIDATE
6.738783,20.736,0.9753,133,11.9,12.2,0.0383853,78,809,0.075,88.6971,5293,8.12,0.88,-0.01,4.4905,Transit,CANDIDATE
23.277669,4.75,19.8,32.8,2.92622,12.2,0.0383853,78,809,0.075,88.6971,4379,0.68,0.88,-0.01,4.4905,Transit,CANDIDATE
24.6842,4.968,0.0408,2.49,0.222,12.2,0.0383853,78,809,0.075,88.6971,5293,1.17,0.88,-0.01,4.4905,Transit,CANDIDATE
2.2,2.7888,0.1357,8.4,0.75,12.2,0.0383853,78,809,0.075,88.6971,4800,0.87,0.88,-0.01,4.4905,Transit,CANDIDATE
2.6454165,2.72,1.2,9.47,0.84485681,12.2,0.0383853,78,809,0.075,88.6971,5179,0.79,0.88,-0.01,4.4905,Transit,CANDIDATE
2.64594828,2.688,1.124,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,6634,1.98054,1.39,-0.01,3.98751,Transit,CANDIDATE
20.98296043,2.961,0.338,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,4822,0.739921,0.781,-0.01,4.59235,Transit,CANDIDATE
1.5271792,2.298,0.192,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5359,0.899453,0.93,-0.01,4.49859,Transit,CANDIDATE
7.8392,3.504,0.0158,1.46,0.13,12.2,0.0383853,78,809,0.075,88.6971,5293,1.115,0.88,-0.01,4.4905,Transit,CANDIDATE
9.2048,2.7888,14.79,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,11886,3.61562,3.165,-0.01,3.82208,Transit,FALSE POSITIVE
2.32046168,2.656,0.538,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
2.320937,2.736,0.3298,15.7,1.4,12.2,0.0383853,78,809,0.075,88.6971,5293,1.157,0.88,-0.01,4.4905,Transit,CANDIDATE
1.94297,1.4,0.1357,2.571,0.22936965,12.2,0.0383853,78,809,0.075,88.6971,3197,0.436,0.486,-0.105,4.846,Transit,CANDIDATE
1.3178719,1.872,1.978,62,5.5,12.2,0.0383853,78,809,0.075,88.6971,5293,1.975,0.88,-0.01,4.4905,Transit,FALSE POSITIVE
1.3179,1.608,0.1357,55,4.9,12.2,0.0383853,78,809,0.075,88.6971,5876,1.07,0.88,-0.01,4.39,Transit,FALSE POSITIVE
0.2338108,1.92,1.26,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,5293,0.8640925,0.88,-0.01,4.4905,Transit,CANDIDATE
1.1488,2.7888,0.98,2.6,0.23142158,12.2,0.0383853,78,809,0.075,88.6971,3429,0.984957,0.418,-0.01,4.07241,Transit,FALSE POSITIVE
46.38363,5.2368,0.1771,3.22,0.287,12.2,0.0383853,78,809,0.075,88.6971,5293,0.762,0.88,-0.01,4.4905,Transit,CANDIDATE
46.40651,4.55,0.176,3.35,0.29886698,12.2,0.0383853,78,809,0.075,88.6971,4812,0.73,0.88,-0.01,4.4905,Transit,CANDIDATE
16.56127,4.368,0.109,0.957,0.0854,12.2,0.0383853,78,809,0.075,88.6971,5293,0.258,0.88,-0.01,4.4905,Transit,CANDIDATE
16.563155,4.41,0.101,1.66,0.14809528,12.2,0.0383853,78,809,0.075,88.6971,3669,0.48,0.88,-0.01,4.4905,Transit,CANDIDATE
18.357773,5.13,0.0452,1.74,0.1552324,12.2,0.0383853,78,809,0.075,88.6971,4937,0.75,0.88,-0.01,4.4905,Transit,CANDIDATE
18.3647,5.856,0.0421,2.61,0.233,12.2,0.0383853,78,809,0.075,88.6971,5293,1.22,0.88,-0.01,4.4905,Transit,CANDIDATE
