orbital_period,transit_duration,transit_depth,koi_ror,planet_radius,koi_sma,inclination,equilibrium_temp,insolation,koi_srho,stellar_temp,stellar_logg,stellar_radius,stellar_mass,disposition
0.918420801,3.533,56.7,0.007276,1.14,0.0191,67.51,2374.0,7502.5,0.11303,6210.0,4.166,1.434,1.098,FALSE POSITIVE
0.573709256,1.4932,131.2,0.011194,7.05,0.0159,72.66,4415.0,90258.45,0.71455,5261.0,3.13,5.769,1.639,FALSE POSITIVE
13.8353959,4.961,818.0,0.03272,3.78,0.114,84.1,809.0,101.05,0.07571,6020.0,4.403,1.057,1.03,CONFIRMED
18.9060921,4.125,375.6,0.017734,0.87,0.1088,89.99,336.0,3.03,2.39508,3751.0,4.813,0.45,0.479,CANDIDATE
25.6970688,3.739,835.0,0.033204,3.83,0.1723,87.57,658.0,44.24,0.31442,6020.0,4.403,1.057,1.03,CANDIDATE
46.9434911,1.368,100.7,0.009291,1.57,0.2637,89.95,669.0,47.27,148.50595,6253.0,4.102,1.55,1.107,FALSE POSITIVE
19.5906103,6.745,297.0,0.016179,2.64,0.1456,88.43,819.0,106.48,0.35276,5794.0,4.118,1.496,1.072,CONFIRMED
8.23983041,5.619,251.0,0.014368,2.35,0.0817,89.94,1093.0,338.17,0.41049,5794.0,4.118,1.496,1.072,CONFIRMED
6.07855,3.408,102.7,0.009391,1.14,0.0653,88.24,1115.0,365.15,1.11456,6119.0,4.346,1.114,1.003,CANDIDATE
427.65334,11.17,157.1,0.011533,1.97,1.0738,89.95,284.0,1.53,1.96691,5325.0,4.004,1.565,0.9,FALSE POSITIVE
412.041857,5.572,1959.0,0.039819,3.77,1.0794,89.95,217.0,0.52,22.22335,5485.0,4.556,0.867,0.986,FALSE POSITIVE
2.131660527,1.8585,32.2,0.005172,0.56,0.0321,89.76,1438.0,1010.45,2.85727,5849.0,4.426,0.997,0.967,CANDIDATE
5.75902182,2.687,70.8,0.007804,0.91,0.0654,88.79,1112.0,362.12,2.17066,6247.0,4.433,1.066,1.122,CANDIDATE
0.903763067,0.562,267.5,0.015146,1.08,0.0158,89.38,1254.0,585.15,44.52373,4430.0,4.616,0.651,0.638,CANDIDATE
0.9628348,2.259,92.8,0.008812,0.81,0.0186,84.45,1648.0,1734.83,0.66364,5559.0,4.554,0.838,0.917,FALSE POSITIVE
5.66494448,4.173,46.0,0.006346,0.78,0.0593,87.09,1134.0,390.59,0.47241,5888.0,4.269,1.13,0.865,CANDIDATE
1.57017249,2.257,158.4,0.011441,0.82,0.0238,89.1,1232.0,543.06,1.20022,5300.0,4.66,0.66,0.731,FALSE POSITIVE
0.566798364,3.172,38.6,0.005808,0.66,0.0135,69.68,2272.0,6280.34,0.16267,5864.0,4.411,1.04,1.014,FALSE POSITIVE
3.22452656,5.156,57.5,0.006465,24.48,0.0421,88.81,4883.0,134353.84,0.20383,3857.0,1.338,34.674,0.954,FALSE POSITIVE
1.89127438,4.491,32.3,0.00538,2.03,0.0378,79.69,3342.0,29488.85,0.12526,7919.0,3.663,3.46,2.01,FALSE POSITIVE
1.33256944,3.89,20.6,0.004206,0.46,0.0236,79.25,1624.0,1636.72,0.15523,5655.0,4.431,0.998,0.979,FALSE POSITIVE
66.6504521,5.744,536.9,0.020972,1.56,0.2875,89.7,308.0,2.14,2.3463,4550.0,4.627,0.679,0.713,CONFIRMED
55.7002642,4.285,332.7,0.016079,1.18,0.2492,89.95,309.0,2.14,5.47676,4267.0,4.608,0.67,0.662,FALSE POSITIVE
3.54553077,4.143,119.2,0.009926,1.62,0.0466,88.75,1448.0,1039.47,0.42542,5794.0,4.118,1.496,1.072,CONFIRMED
85.0624157,4.6964,41901.0,0.222476,21.26,0.369,89.63,355.0,3.74,5.17261,5223.0,4.52,0.875,0.923,CANDIDATE
10.882416555,5.4674,16630.0,0.380234,29.69,0.0851,83.42,632.0,37.81,0.18333,4946.0,4.57,0.715,0.694,FALSE POSITIVE
25.19830439,5.1942,73834.0,0.478535,46.14,0.1668,88.38,604.0,31.54,1.6204,5955.0,4.534,0.883,0.972,FALSE POSITIVE
14.3196417,3.781,215.5,0.013753,2.06,0.1144,88.78,850.0,123.37,1.43424,5562.0,4.151,1.373,0.973,CANDIDATE
0.50727675,2.32,214.7,0.013588,1.7,0.0132,75.24,2449.0,8524.12,0.35169,5970.0,4.399,1.143,1.195,FALSE POSITIVE
5.2736268,5.291,86.1,0.008831,0.89,0.0595,84.53,1014.0,249.68,0.16586,5851.0,4.515,0.918,1.007,CANDIDATE
24.5041103,6.065,119.5,0.009779,1.03,0.1568,89.67,574.0,25.59,0.91005,5250.0,4.404,0.962,0.854,CANDIDATE
1.316398648,1.169,182.5,0.012402,1.09,0.0215,87.21,1374.0,842.93,5.70342,5088.0,4.508,0.806,0.763,FALSE POSITIVE
419.4596,13.53,131.8,0.010271,2.1,1.0899,89.95,303.0,2.0,1.47308,5248.0,3.886,1.869,0.98,FALSE POSITIVE
9.97202023,1.425,329.7,0.016575,1.26,0.0797,89.54,627.0,36.53,23.70896,4810.0,4.584,0.696,0.677,CANDIDATE
14.2005007,5.232,80.6,0.114161,13.28,0.1169,68.83,843.0,119.41,0.00269,6332.0,4.406,1.065,1.048,FALSE POSITIVE
1.318347743,0.871,113.2,0.010037,1.23,0.0238,87.69,1861.0,2827.4,12.98456,6143.0,4.351,1.121,1.025,FALSE POSITIVE
5.5834987,2.484,87.4,0.009401,1.41,0.0655,85.94,1317.0,711.41,0.78674,6517.0,4.241,1.375,1.203,FALSE POSITIVE
1.12401084,3.052,43.6,0.006086,0.61,0.0212,83.86,1719.0,2058.79,0.32107,5941.0,4.519,0.911,1.001,FALSE POSITIVE
1.21374652,3.371,28.9,0.005118,0.59,0.0225,76.24,1880.0,2945.61,0.17685,6238.0,4.407,1.049,1.022,FALSE POSITIVE
5.24970432,2.746,61.9,0.007159,0.67,0.0558,89.01,954.0,195.3,1.99583,5528.0,4.499,0.853,0.838,CONFIRMED
45.4333769,6.351,905.8,0.036504,2.23,0.2088,87.45,315.0,2.34,0.09216,4371.0,4.712,0.559,0.587,FALSE POSITIVE
40.3511707,3.97,533.5,0.020966,1.88,0.223,89.94,479.0,12.46,5.7351,5665.0,4.568,0.82,0.916,CANDIDATE
72.9332762,3.829,770.4,0.024847,2.45,0.3271,89.96,389.0,5.44,11.60837,5316.0,4.47,0.902,0.875,CANDIDATE
56.6746666,5.516,883.1,0.028378,4.01,0.2836,89.44,522.0,17.59,1.54867,5541.0,4.189,1.295,0.945,CONFIRMED
63.9005941,8.2789,17097.0,0.374251,25.91,0.2677,88.29,353.0,3.68,0.29912,5204.0,4.63,0.634,0.624,FALSE POSITIVE
12.6878176,4.262,293.0,0.018899,2.16,0.1101,84.69,851.0,123.89,0.1161,6258.0,4.442,1.046,1.102,CANDIDATE
483.36405,15.61,285.4,0.01617,1.27,1.1172,89.82,202.0,0.39,0.5682,5700.0,4.626,0.718,0.806,CANDIDATE
16.2951259,3.678,197.9,0.012961,1.15,0.116,89.05,574.0,25.59,1.9121,4915.0,4.512,0.812,0.781,CONFIRMED
18.173045009,10.9113,69911.0,0.259673,24.39,0.1332,87.15,650.0,42.19,0.14311,5799.0,4.548,0.86,0.955,FALSE POSITIVE
14.12678065,5.9303,7647.4,0.363648,31.13,0.1088,82.69,670.0,47.56,0.09068,5656.0,4.583,0.784,0.873,FALSE POSITIVE
358.56462,11.64,170.2,0.012051,0.99,0.8778,89.95,219.0,0.55,1.51888,5375.0,4.531,0.752,0.7,FALSE POSITIVE
12.0729757,3.783,99.5,0.009058,1.69,0.1046,89.24,969.0,208.13,1.66371,5436.0,3.993,1.707,1.046,CANDIDATE
1.337561836,1.575,41.0,0.00591,1.11,0.0254,89.52,2322.0,6870.94,2.95915,6406.0,4.056,1.715,1.219,FALSE POSITIVE
2.23755641,2.089,101.1,0.009255,0.93,0.0335,88.72,1397.0,897.8,2.04069,6026.0,4.505,0.924,0.995,FALSE POSITIVE
82.401274,6.48,430.7,0.020272,2.21,0.3806,89.44,421.0,7.42,1.03376,5886.0,4.472,1.0,1.083,CANDIDATE
11.91256675,6.126,123.1,0.010217,2.61,0.1183,89.33,1242.0,562.27,0.43181,6337.0,3.893,2.335,1.556,CANDIDATE
4.08197713,2.943,26.2,0.004772,0.6,0.0511,88.14,1372.0,836.88,1.16426,6538.0,4.339,1.156,1.061,CANDIDATE
1.035268597,0.5663,112.2,0.010183,1.34,0.0206,88.24,2136.0,4922.79,39.34297,6332.0,4.311,1.205,1.08,FALSE POSITIVE
359.3259,9.836,246.2,0.014538,3.6,1.1329,89.95,410.0,6.69,3.07758,6570.0,3.902,2.27,1.5,FALSE POSITIVE
0.566805268,3.721,35.7,0.005506,0.65,0.014,87.03,2492.0,9052.02,0.13736,6403.0,4.418,1.086,1.127,FALSE POSITIVE
0.912179022,1.332,144.6,0.010786,0.65,0.0155,89.59,1025.0,260.05,3.41512,3880.0,4.722,0.555,0.591,CANDIDATE
12.27057043,3.002,295.5,0.015746,1.67,0.1058,89.95,811.0,102.25,4.00699,6075.0,4.486,0.969,1.048,CONFIRMED
13.2274753,6.356,229.8,0.015374,1.94,0.1176,85.35,867.0,133.34,0.10521,6269.0,4.405,1.155,1.237,CONFIRMED
76.87935893,2.3819,21272.0,0.161985,7.71,0.2746,89.74,202.0,0.4,22.55318,3638.0,4.828,0.436,0.467,CANDIDATE
0.559517155,0.596,57.9,0.00726,1.04,0.0139,87.26,2762.0,13839.66,19.48589,6462.0,4.266,1.309,1.153,FALSE POSITIVE
13.0151826,3.613,331.6,0.019397,1.36,0.093,86.84,556.0,22.6,0.41095,4794.0,4.622,0.643,0.632,CANDIDATE
29.47316279,6.4327,12568.0,0.500076,48.98,0.1864,86.46,565.0,24.07,0.23384,5838.0,4.529,0.897,0.992,FALSE POSITIVE
0.580725004,2.071,105.2,0.009278,0.85,0.013,86.48,1939.0,3355.68,0.61852,5471.0,4.53,0.841,0.874,FALSE POSITIVE
1.94468659,18.22,455.5,0.180979,69.59,0.0384,10.89,3334.0,29219.04,0.00821,7894.0,3.644,3.521,1.995,FALSE POSITIVE
7.28116667,2.716,333.8,0.016223,1.4,0.0696,89.72,744.0,72.16,3.17541,5008.0,4.572,0.788,0.844,CONFIRMED
383.10017,8.8,579.4,0.022087,2.18,1.0285,89.95,248.0,0.9,4.92552,6011.0,4.522,0.902,0.988,FALSE POSITIVE
2.87998334,1.658,116.5,0.009652,0.85,0.0366,89.04,1024.0,260.79,5.11378,4951.0,4.523,0.806,0.79,CANDIDATE
0.605556082,1.2399,101.7,0.009338,0.86,0.0137,87.32,2120.0,4796.94,2.73609,6123.0,4.556,0.846,0.941,FALSE POSITIVE
4.36125889,2.174,189.2,0.012616,1.2,0.0518,88.52,1000.0,236.01,2.9952,5520.0,4.544,0.873,0.972,CONFIRMED
21.08678557,0.978,499.6,0.022065,2.08,0.1467,89.67,651.0,42.44,77.97454,6084.0,4.542,0.863,0.944,CANDIDATE
1.19087362,1.785,67.5,0.007501,0.73,0.0207,85.27,1489.0,1165.78,1.45101,5158.0,4.464,0.888,0.836,FALSE POSITIVE
1.06484622,3.287,42.4,0.006036,0.72,0.0212,84.44,2034.0,4059.63,0.25938,6445.0,4.417,1.087,1.125,FALSE POSITIVE
0.969824139,0.783,23.1,0.004479,0.49,0.0192,87.88,1839.0,2709.67,14.62232,5780.0,4.438,1.0,1.0,FALSE POSITIVE
190.60563,14.33,153.6,0.011402,1.6,0.6462,89.95,386.0,5.25,0.56501,6200.0,4.214,1.287,0.99,FALSE POSITIVE
5.19206571,3.716,66.6,0.008465,0.99,0.0611,81.75,1170.0,442.55,0.14462,6322.0,4.426,1.075,1.124,CANDIDATE
449.01499,12.58,94.2,0.008921,1.04,1.137,89.95,258.0,1.04,1.82006,6031.0,4.368,1.068,0.972,CANDIDATE
8.480305,6.19,304.2,0.017544,1.33,0.0742,83.76,661.0,45.21,0.09227,4895.0,4.631,0.696,0.775,FALSE POSITIVE
410.11676,13.97,216.9,0.013424,1.41,1.0034,89.95,242.0,0.81,1.20901,5587.0,4.372,0.965,0.801,FALSE POSITIVE
54.5091549,5.125,622.2,0.029482,1.94,0.2401,88.43,308.0,2.13,0.25447,4406.0,4.67,0.603,0.621,CONFIRMED
17.4532945,4.027,79.3,0.008165,0.76,0.1242,89.35,639.0,39.42,1.89005,5528.0,4.499,0.853,0.838,CANDIDATE
14.1959621,3.605,196.2,0.014102,1.66,0.1209,87.66,818.0,105.7,0.67357,6214.0,4.442,1.076,1.169,CONFIRMED
11.52482874,1.724,577.6,0.23157,22.56,0.095,84.68,756.0,77.15,0.31364,5592.0,4.472,0.892,0.862,FALSE POSITIVE
46.84008579,3.8198,6287.9,3.720483,428.62,0.2427,86.47,552.0,22.0,3.7023,6006.0,4.33,1.055,0.867,FALSE POSITIVE
6.70242786,1.221,65.3,0.007505,1.82,0.0691,89.46,1367.0,827.56,25.63754,5466.0,3.735,2.224,0.979,CANDIDATE
0.992798625,3.5065,582.5,0.244048,29.26,0.0203,24.56,1967.0,3519.47,0.04621,6055.0,4.407,1.098,1.126,FALSE POSITIVE
7.79534033,3.406,102.1,0.009322,1.07,0.0798,89.05,985.0,222.52,1.51758,6156.0,4.443,1.05,1.114,CANDIDATE
186.72243,13.35,326.4,0.016898,1.84,0.6547,89.95,329.0,2.77,0.48267,6040.0,4.469,0.999,1.07,FALSE POSITIVE
118.4039,5.593,426.0,0.019307,3.46,0.5031,89.95,517.0,16.83,4.68245,6486.0,4.091,1.64,1.213,FALSE POSITIVE
182.281992,8.828,509.3,0.020631,1.67,0.5563,89.95,280.0,1.46,2.17825,5503.0,4.536,0.742,0.69,FALSE POSITIVE
2.40174996,1.413,254.4,0.014851,0.65,0.0262,87.7,621.0,35.1,5.25434,3606.0,4.855,0.399,0.415,CANDIDATE
10.0102876,5.33,127.1,0.010497,0.69,0.0762,87.09,522.0,17.56,0.32818,4214.0,4.65,0.601,0.588,FALSE POSITIVE
115.238544,7.653,516.7,0.02801,3.17,0.4558,88.64,372.0,4.52,0.09651,5589.0,4.384,1.037,0.948,CANDIDATE
21.7434141,8.143,154.8,0.013657,2.23,0.1519,84.41,799.0,96.15,0.03226,5767.0,4.082,1.497,0.987,CANDIDATE
1.366964704,2.3181,59.7,0.007242,0.79,0.0242,82.5,1640.0,1705.64,0.62883,5780.0,4.438,1.0,1.0,FALSE POSITIVE
0.77957913,2.457,70.4,0.007646,0.71,0.0163,85.77,1819.0,2585.39,0.47355,5699.0,4.553,0.853,0.95,FALSE POSITIVE
0.544561598,1.6053,35.2,0.005106,44.9,0.0155,85.32,11804.0,4601339.96,1.14492,3715.0,0.851,80.529,1.678,FALSE POSITIVE
5.6795377,3.757,52.0,0.00668,1.16,0.0649,89.02,1420.0,961.1,0.87353,6514.0,4.09,1.585,1.127,CANDIDATE
17.4453133,5.14,327.7,0.016192,5.38,0.1263,89.49,1066.0,305.55,1.05184,4927.0,3.417,3.04,0.881,FALSE POSITIVE
2.9788702,9.3,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
1.97515457,2.633,66.1,0.007324,0.92,0.0306,89.73,1504.0,1207.0,0.94636,5571.0,4.31,1.145,0.976,FALSE POSITIVE
9.33955596,2.058,245.1,0.022231,2.67,0.0838,84.03,882.0,143.02,0.18447,5516.0,4.308,1.101,0.898,CANDIDATE
21.993112,8.616,1015.7,0.284532,23.21,0.1437,77.97,523.0,17.75,0.00841,5205.0,4.604,0.747,0.827,FALSE POSITIVE
19.5489666,1.78,523.8,0.023621,1.89,0.1307,89.05,579.0,26.62,6.2798,5549.0,4.6,0.732,0.776,CONFIRMED
7.41834569,2.462,234.0,0.014014,1.12,0.0685,89.88,800.0,96.9,4.3617,5549.0,4.6,0.732,0.776,CANDIDATE
27.6853358,4.661,1660.7,0.04461,3.11,0.1592,87.89,461.0,10.67,0.3553,5216.0,4.673,0.639,0.704,FALSE POSITIVE
35.6225528,4.845,651.1,0.023364,2.24,0.2101,89.73,523.0,17.67,2.56109,5799.0,4.539,0.878,0.975,CONFIRMED
7.1403113,5.891,112.1,0.010644,1.18,0.0743,82.41,1036.0,272.78,0.07804,6354.0,4.454,1.016,1.067,FALSE POSITIVE
2.69487041,2.553,62.1,0.007445,0.97,0.0377,85.35,1440.0,1020.03,0.82818,5823.0,4.283,1.187,0.986,FALSE POSITIVE
112.303136,5.869,502.1,0.020068,1.3,0.3874,89.9,241.0,0.79,4.53694,4401.0,4.677,0.595,0.613,CONFIRMED
92.461135,14.344,122.4,0.009874,2.86,0.4267,89.9,564.0,23.91,0.26943,5132.0,3.675,2.648,1.211,CANDIDATE
49.5387264,2.238,740.6,0.251507,20.52,0.2472,88.45,436.0,8.52,0.70733,5683.0,4.605,0.747,0.835,FALSE POSITIVE
3.39155966,3.87,28.4,0.004875,0.49,0.0442,88.43,1183.0,462.47,0.48191,5896.0,4.516,0.914,1.0,FALSE POSITIVE
9.2294726,2.446,199.3,0.01261,0.82,0.0734,89.85,601.0,30.83,5.47698,4781.0,4.679,0.596,0.618,CANDIDATE
1.33254897,3.083,591.7,0.02183,32.84,0.0295,85.85,4664.0,111977.04,0.39621,4894.0,2.445,13.777,1.928,FALSE POSITIVE
18.3721835,3.738,152.5,0.012401,1.12,0.132,88.15,657.0,43.96,0.79779,5937.0,4.558,0.83,0.908,CANDIDATE
18.2260472,3.664,361.1,0.017325,1.85,0.1344,89.4,648.0,41.67,2.6354,5440.0,4.444,0.98,0.972,FALSE POSITIVE
0.630539713,1.7407,239.6,0.215782,21.07,0.0138,24.8,1936.0,3333.18,0.10988,5458.0,4.482,0.894,0.884,FALSE POSITIVE
17.99562529,0.871,1068.0,0.276761,28.98,0.1365,88.81,701.0,57.21,7.04218,5999.0,4.494,0.959,1.045,CANDIDATE
1.018347376,4.386,47.8,0.006671,1.92,0.022,65.43,2832.0,15153.38,0.07112,5858.0,3.729,2.638,1.358,FALSE POSITIVE
0.659299289,0.6908,1118.5,0.328292,30.54,0.0142,61.88,1979.0,3623.47,0.87494,5791.0,4.524,0.852,0.885,FALSE POSITIVE
101.97435125,2.34,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
63.095068,9.485,496.8,0.080621,11.67,0.3449,85.35,573.0,25.4,0.01031,6622.0,4.331,1.325,1.372,CANDIDATE
4.45540935,4.14,421.1,0.021076,2.39,0.0851,88.5,878.0,141.6,0.95672,5767.0,4.438,1.0,0.974,FALSE POSITIVE
37.32483952,6.9676,4989.2,0.351452,30.32,0.2037,86.32,461.0,10.67,0.10363,5306.0,4.55,0.79,0.81,FALSE POSITIVE
25.951984,20.585,2340.2,0.322212,36.8,0.1799,70.99,626.0,36.39,0.00165,5889.0,4.46,1.046,1.152,FALSE POSITIVE
21.7203362,4.252,87.8,0.00856,0.8,0.1437,89.52,594.0,29.45,2.10504,5528.0,4.499,0.853,0.838,CANDIDATE
42.9136635,5.227,160.6,0.011762,3.19,0.2697,89.6,810.0,101.56,2.02553,6049.0,3.8,2.483,1.419,CONFIRMED
88.1804682,5.033,1138.6,0.030375,2.78,0.3819,89.99,359.0,3.94,6.37378,5497.0,4.57,0.839,0.952,FALSE POSITIVE
177.668663,9.298,901.4,0.030353,2.32,0.5594,89.56,233.0,0.7,0.59089,4721.0,4.615,0.701,0.74,CONFIRMED
0.98041685,0.919,105.7,0.00954,0.75,0.0172,86.55,1388.0,880.5,8.00673,4861.0,4.572,0.722,0.71,FALSE POSITIVE
92.263742,8.605,296.9,0.015844,2.22,0.4204,89.81,469.0,11.42,1.14445,6084.0,4.287,1.283,1.167,CONFIRMED
6.64754478,1.961,289.3,0.015634,1.72,0.0717,89.47,999.0,235.89,7.17422,6046.0,4.478,1.007,1.111,CONFIRMED
1.23517588,5.476,232.9,0.014598,1.59,0.0226,66.81,1697.0,1955.7,0.04951,5780.0,4.438,1.0,1.0,FALSE POSITIVE
1.97650073,1.788,112.5,0.009654,0.97,0.031,89.63,1394.0,892.9,3.0086,5792.0,4.514,0.923,1.015,CANDIDATE
3.79892774,4.112,47.0,0.00636,1.46,0.0547,88.95,1869.0,2888.6,0.46281,6831.0,3.971,2.106,1.511,CANDIDATE
0.416995408,0.8928,112.6,0.009886,0.84,0.0097,88.6,2433.0,8299.79,5.23712,6150.0,4.498,0.781,0.701,FALSE POSITIVE
14.7401061,5.637,238.0,0.014103,1.48,0.1195,89.67,750.0,74.65,0.71067,5999.0,4.494,0.959,1.045,CANDIDATE
256.52387,9.07,126.1,0.010342,1.33,0.8082,89.95,338.0,3.1,2.94316,6348.0,4.323,1.18,1.064,FALSE POSITIVE
3.0001191,6.61,7.7,0.002691,0.73,0.0522,76.88,2566.0,10247.93,0.04607,8431.0,3.97,2.485,2.1,FALSE POSITIVE
81.4160138,14.175,762.3,0.030244,4.63,0.4039,87.53,522.0,17.53,0.02705,6352.0,4.267,1.401,1.323,CONFIRMED
4.7309013,2.889,228.5,0.013995,1.39,0.0552,88.25,1065.0,303.67,1.41292,5941.0,4.519,0.911,1.001,CANDIDATE
21.3761817,8.543,104.0,0.00937,1.08,0.1427,89.95,717.0,62.37,0.29764,5984.0,4.322,1.052,0.846,CANDIDATE
6.58753699,2.043,232.1,0.013941,1.51,0.0711,89.7,992.0,228.36,6.62288,6014.0,4.486,0.993,1.101,CANDIDATE
8.5900471,3.463,137.0,0.010404,0.8,0.0724,89.71,677.0,49.76,1.77645,4914.0,4.575,0.707,0.684,FALSE POSITIVE
357.82544,9.12,152.5,0.011865,1.7,1.0224,89.85,306.0,2.08,1.94093,6131.0,4.248,1.312,1.109,FALSE POSITIVE
30.8278245,4.214,641.3,0.023114,2.42,0.1954,89.98,585.0,27.66,3.71889,5982.0,4.493,0.96,1.047,CONFIRMED
47.1607932,4.003,723.2,0.02451,2.58,0.262,89.98,503.0,15.07,6.65919,5936.0,4.501,0.965,1.075,CONFIRMED
49.2768448,3.787,1132.9,0.030272,1.75,0.2126,89.99,271.0,1.28,8.36473,3899.0,4.713,0.529,0.528,CONFIRMED
35.2330694,3.674,352.8,0.016941,0.97,0.1729,89.89,288.0,1.62,6.12686,3749.0,4.743,0.524,0.554,CONFIRMED
45.3965379,3.826,1001.6,0.028034,1.97,0.2145,89.95,326.0,2.66,7.35039,4266.0,4.626,0.643,0.638,FALSE POSITIVE
508.807642,4.495,2127.0,0.041147,39.59,1.1612,90.0,595.0,29.54,53.29129,4893.0,2.454,8.811,0.805,FALSE POSITIVE
36.721576,7.758,538.2,0.021055,1.93,0.2115,89.85,498.0,14.51,0.69678,5662.0,4.56,0.84,0.937,CANDIDATE
362.69427,9.7,439.9,0.018881,3.54,0.9442,89.95,315.0,2.32,3.51933,5288.0,3.898,1.719,0.854,FALSE POSITIVE
370.35639,12.75,732.2,0.025195,2.82,1.0417,89.95,268.0,1.21,1.24362,6117.0,4.457,1.025,1.097,FALSE POSITIVE
96.81647,10.227,164.7,0.011823,3.19,0.4595,89.97,655.0,43.39,0.78957,6404.0,3.793,2.467,1.38,CANDIDATE
0.729724346,2.699,23.0,0.004528,0.51,0.016,74.16,2151.0,5081.58,0.24966,6084.0,4.426,1.03,1.03,FALSE POSITIVE
3.51413723,3.919,32.7,0.006432,0.69,0.0461,69.9,1267.0,609.04,0.03083,6201.0,4.472,0.989,1.058,CANDIDATE
4.96504981,2.212,50.7,0.006861,1.51,0.0566,87.14,1403.0,917.99,1.74065,5339.0,3.823,2.011,0.982,CANDIDATE
0.821472455,2.433,127.1,0.010051,0.92,0.016,84.22,1559.0,1395.92,0.49032,4889.0,4.503,0.836,0.811,FALSE POSITIVE
1.29019586,3.741,86.5,0.008445,0.78,0.0227,89.08,1530.0,1293.44,0.22851,5693.0,4.558,0.842,0.938,FALSE POSITIVE
1.141148847,1.629,73.1,0.007681,1.67,0.0227,89.34,2248.0,6008.73,2.30688,5438.0,3.916,1.989,1.19,CANDIDATE
12.460565,3.903,143.9,0.010763,1.1,0.1017,89.97,726.0,65.72,1.8256,5435.0,4.453,0.933,0.901,CANDIDATE
19.5945772,6.77,129.3,0.010577,1.18,0.1421,88.92,724.0,64.98,0.43277,6118.0,4.416,1.023,0.995,CANDIDATE
8.48032079,5.791,170.7,0.011917,0.95,0.0721,89.98,759.0,78.45,0.38305,5415.0,4.556,0.728,0.695,FALSE POSITIVE
409.87844,10.58,647.1,0.023376,2.72,1.1313,89.95,264.0,1.15,2.99209,6167.0,4.444,1.064,1.149,CANDIDATE
227.6258,9.47,131.0,0.010563,1.79,0.7558,89.95,394.0,5.7,2.14873,6240.0,4.103,1.549,1.111,FALSE POSITIVE
18.1373788,3.844,310.8,0.021423,1.41,0.1132,86.12,433.0,8.31,0.1568,4257.0,4.648,0.602,0.589,CONFIRMED
51.1104797,7.712,330.0,0.016631,1.6,0.2668,89.97,478.0,12.38,0.98634,5968.0,4.534,0.881,0.97,CONFIRMED
47.9869119,5.342,859.3,0.031301,3.35,0.2495,88.67,493.0,14.01,0.44083,5641.0,4.408,0.981,0.899,CONFIRMED
359.047933,16.637,5622.7,0.067781,7.76,0.9511,90.0,260.0,1.08,0.80064,5609.0,4.346,1.048,0.889,FALSE POSITIVE
29.8042694,3.107,1046.5,0.273807,24.73,0.1723,86.83,505.0,15.34,0.23739,5223.0,4.488,0.827,0.767,FALSE POSITIVE
7.08757462,3.342,187.0,0.012708,1.28,0.0724,88.61,955.0,197.02,1.34363,6060.0,4.509,0.925,1.008,CANDIDATE
3.74318005,1.111,237.5,0.018809,1.75,0.045,84.19,999.0,235.28,1.12171,5207.0,4.516,0.851,0.866,CANDIDATE
5.4169303,7.512,109.5,0.067492,8.17,0.0633,40.2,1173.0,447.24,0.0017,6355.0,4.41,1.108,1.151,CANDIDATE
1.003049079,7.9657,219270.0,0.461141,42.5,0.0186,70.01,1714.0,2049.63,0.08625,5775.0,4.518,0.844,0.856,FALSE POSITIVE
0.933157032,2.614,87.8,0.057092,7.29,0.0198,22.28,2202.0,5565.35,0.03137,6499.0,4.378,1.169,1.191,FALSE POSITIVE
37.1083458,4.112,366.5,0.018237,1.71,0.2162,89.38,492.0,13.84,2.42955,5591.0,4.559,0.86,0.977,FALSE POSITIVE
31.1920226,2.849,447.8,0.019451,1.65,0.1793,89.93,521.0,17.43,11.83916,5675.0,4.554,0.777,0.789,CANDIDATE
1.02104719,6.39,246.1,0.104426,13.68,0.0214,8.59,2129.0,4852.49,0.02406,6444.0,4.376,1.2,1.248,FALSE POSITIVE
7.630545,3.63,364.9,0.017589,2.26,0.0797,89.93,1087.0,330.02,1.41965,6407.0,4.358,1.179,1.155,CANDIDATE
12.083457,3.536,312.5,0.016291,2.09,0.1085,89.95,932.0,178.53,2.3823,6422.0,4.364,1.175,1.161,FALSE POSITIVE
401.5907,14.77,115.0,0.009877,1.01,1.0572,89.95,256.0,1.02,1.03464,6170.0,4.482,0.939,0.976,FALSE POSITIVE
6.6716723,2.693,154.4,0.011407,1.27,0.0702,89.49,1024.0,259.72,2.86343,6086.0,4.435,1.021,1.031,CANDIDATE
53.912783631,44.0504,216.7,0.019261,4.25,0.2994,68.12,697.0,55.85,0.00012,6085.0,3.917,2.02,1.228,FALSE POSITIVE
1.23142395,2.186,19.6,0.004073,0.77,0.0227,87.5,2317.0,6786.33,0.98413,6011.0,3.971,1.73,1.021,FALSE POSITIVE
409.38645,13.78,531.5,0.0204,1.78,0.9878,89.95,197.0,0.35,1.39127,4955.0,4.517,0.799,0.766,CANDIDATE
386.828262,5.045,1024.9,0.037095,6.54,1.11,89.77,340.0,3.15,1.74813,6384.0,4.107,1.615,1.216,FALSE POSITIVE
